ID,Title,Cast,Budget,Keywords,Bechdel Pass
tt5027774,"Three Billboards Outside Ebbing, Missouri","[('Frances McDormand', 0), ('Woody Harrelson', 6), ('Sam Rockwell', 5), ('John Hawkes', 7), ('Peter Dinklage', 3), ('Abbie Cornish', 4), ('Lucas Hedges', 10), ('Caleb Landry Jones', 8), ('Samara Weaving', 14), ('Zeljko Ivanek', 11), ('Clarke Peters', 15), ('Amanda Warren', 20), ('Kerry Condon', 13), ('Darrell Britt-Gibson', 19), ('Kathryn Newton', 12), ('Sandy Martin', 17), ('Riya May Atwood', 39), ('Selah Atwood', 40), ('Malaya Rivera Drew', 18), ('Christopher Berry', 38), ('Jerry Winsett', 22), ('Brendan Sexton III', 41), ('Alejandro Barrios', 42), ('Jason Ledford', 43), ('Gregory Nassif St. John', 44), ('Allyssa Barley', 45), ('William J. Harrison', 46), ('Eleanor Threatt', 47), ('Michael Aaron Milligan', 9), ('Nick Searcy', 16)]",15000000,"['suicide', 'rape', 'small town', 'missouri', 'alcoholism', 'murder', 'dark comedy', 'cancer', 'teenage girl', 'arson', 'police corruption', 'racism', 'anger', 'billboard', 'guilty conscience', 'molotov cocktail', 'police violence', 'pool hall']",True
tt4925292,Lady Bird,"[('Saoirse Ronan', 2), ('Laurie Metcalf', 3), ('Tracy Letts', 5), ('Lucas Hedges', 4), ('Timothée Chalamet', 7), ('Beanie Feldstein', 6), ('Lois Smith', 27), ('Stephen Henderson', 23), ('Odeya Rush', 13), ('Jordan Rodrigues', 18), ('Marielle Scott', 22), ('John Karna', 16), ('Jake McDorman', 28), ('Bayne Gibby', 20), ('Laura Marano', 15), ('Marietta DePrima', 53), ('Daniel Zovatto', 42), ('Kristen Cloke', 19), ('Andy Buckley', 17), ('Paul Keller', 54), ('Kathryn Newton', 14), ('Myra Turley', 55), ('Bob Stephenson', 56), ('Abhimanyu Katyal', 57), ('Chris Witaske', 58), ('Ben Konigsberg', 30), ('Gurpreet Gill', 59), ('Richard Jin Namkung', 41), (""Joan Patricia O'Neil"", 60), ('Robert Figueroa', 61), ('Carla Valentine', 62), ('Roman Arabia', 157), ('Monique Edwards', 158), ('Matthew Maher', 64), ('Anita Kalathara', 65), ('Debra Miller', 66), ('Georgia Leva', 29), ('Derek Butler', 67), ('London Thor', 68), (""Shaelan O'Connor"", 69), ('Christina Offley', 159), ('Sabrina Schloss', 71), ('Connor Mickiewicz', 72), ('Erik Daniells', 73), ('Cynthia Cales', 74), ('Giselle Grams', 75), ('Ithamar Enriquez', 76), ('Luisa Lee', 77), ('Danielle Macdonald', 8), ('Adam Brock', 78), ('Bonnie Jean Shelton', 79), ('Rebecca Light', 160), ('Janet Song', 26)]",10000000,"['coming of age', 'best friend', 'loss of job', 'high school student', 'catholic school', 'first love', 'sacramento', 'woman director', 'mother daughter relationship', 'college applications']",True
tt6294822,The Post,"[('Meryl Streep', 1), ('Tom Hanks', 0), ('Bob Odenkirk', 17), ('Tracy Letts', 16), ('Bruce Greenwood', 14), ('Sarah Paulson', 18), ('Bradley Whitford', 22), ('Alison Brie', 11), ('Jesse Plemons', 19), ('Michael Stuhlbarg', 21), ('Matthew Rhys', 20), ('Carrie Coon', 12), ('David Cross', 13), ('Zach Woods', 23), ('Pat Healy', 28), ('John Rue', 59), ('Richard Holmes', 52), ('Philip Casnoff', 33), ('Jessie Mueller', 51), ('Stark Sands', 31), ('Michael Cyril Creighton', 41), ('Will Denton', 46), ('Brent Langdon', 101), ('Christopher Innvar', 62), ('Jennifer Dundas', 32), ('Deirdre Lovejoy', 26), ('Michael Devine', 60), ('Kelly Miller', 102), ('Austyn Johnson', 54), ('Deborah Green', 55), ('Gary Wilmes', 61), ('Justin Swain', 63), ('Luke Slattery', 44), ('Robert G. McKay', 64), ('Sasha Spielberg', 65), ('Bryan Burton', 66), ('Coral Peña', 49), ('Dan Bittner', 67), ('Kenneth Tigar', 68), ('David Aaron Baker', 35), ('Gannon McHale', 69), ('Kevin Loreque', 70), ('Francis Dumaurier', 71), ('Stephen Mailer', 50), ('Ned Noyes', 72), ('John Henry Cox', 103), ('Dan Bucatinsky', 29), ('David Costabile', 25), ('Johanna Day', 73), ('Annika Boras', 74), ('Carolyn McCormick', 75), ('Susan Blackwell', 76), ('Jordan Baker', 77), ('Lauren Lim Jackson', 57), ('Peter Van Wagner', 78), ('Angus Hepburn', 79), ('James Riordan', 45), ('Kelly AuCoin', 30), ('Cotter Smith', 27), ('Ben Livingston', 42), ('Stephen Rowe', 80), ('Rick Crom', 81), ('Fenton Lawless', 82), ('Cullen Oliver Johnson', 83), ('Brett G. Smith', 47), ('Anthony M Walker', 84), ('Joel Nagle', 38), ('Tom Bair', 58), ('Juliana Davies', 56), ('Jon Donahue', 53), ('Doris McCarthy', 36), ('Frank Modica', 37), ('Sophia Smith', 39), ('Neal Huff', 40), ('Gage Maynard', 43), ('Stacey Alyse Cohen', 48), ('JaQwan J. Kelly', 113), ('Brett Diggs', 114), ('Theis Weckesser', 115), ('David Beach', 116), ('Marko Caka', 226)]",50000000,"['washington d.c.', 'journalism', 'newspaper', '1970s', 'vietnam war', 'biography', 'politics', 'richard nixon', 'based on a true story', 'pentagon papers', 'government cover-up', 'publisher', 'political thriller']",True
tt5052448,Get Out,"[('Daniel Kaluuya', 3), ('Allison Williams', 4), ('Bradley Whitford', 7), ('Caleb Landry Jones', 11), ('Stephen Root', 84), ('Lakeith Stanfield', 14), ('Catherine Keener', 12), ('LilRel Howery', 32), ('Erika Alexander', 13), ('Marcus Henderson', 10), ('Betty Gabriel', 8), ('Richard Herd', 96), ('Ashley LeConte Campbell', 9), ('John Wilmot', 133), ('Caren L. Larkey', 19), ('Julie Ann Doan', 16), ('Rutherford Cravens', 21), ('Geraldine Singer', 17), ('Yasuhiko Oyama', 134), ('Jeronimo Spinx', 15), ('Ian Casselberry', 95), ('Trey Burvant', 22), ('John Donohue', 135), ('Sean Paul Braud', 94), ('Zailand Adams', 29), ('Jana Allen', 6), ('Ben Ladner', 20), ('Lory Tom Thompson Sr.', 27), ('Michael Amstutz', 33), ('Gary Wayne Loper', 34), ('Jack Teague', 35), ('Jamie Gliddon', 36), ('Matthew McCrocklin', 37), ('Evan Shafran', 38), ('Lyle Brocato', 93), ('Jordan Peele', 119)]",4500000,"['externally controlled action', 'parents-in-law', 'satire', 'dark comedy', 'interracial relationship', 'disappearance', 'racism', 'missing person', 'stereotype', 'race-conscious']",True
tt5726616,Call Me by Your Name,"[('Timothée Chalamet', 4), ('Armie Hammer', 5), ('Michael Stuhlbarg', 6), ('Amira Casar', 7), ('Esther Garrel', 8), ('Victoire Du Bois', 9), ('Vanda Capriolo', 20), ('Antonio Rimoldi', 21), ('Elena Bucci', 19), ('Marco Sgrosso', 22), ('André Aciman', 75), ('Peter Spears', 74), ('Xhuliano Ujka', 76)]",4000000,"['italy', 'upper class', 'based on novel or book', 'swimming pool', 'love', 'gay relationship', 'coming of age', 'summer', 'teenage boy', 'masturbation', 'first love', 'lgbt', 'jewish family', '1980s', 'peach']",True
tt4555426,Darkest Hour,"[('Gary Oldman', 0), ('Kristin Scott Thomas', 5), ('Lily James', 2), ('Stephen Dillane', 8), ('Ronald Pickup', 57), ('Ben Mendelsohn', 3), ('Nicholas Jones', 11), ('Samuel West', 58), ('David Schofield', 100), ('Richard Lumsden', 7), ('Malcolm Storry', 109), ('Hilton McRae', 15), ('Benjamin Whitrow', 116), ('Joe Armstrong', 117), ('Adrian Rawlins', 108), ('David Bamber', 110), ('David Strathairn', 56), ('Jeremy Child', 59), ('Brian Pettifer', 14), ('Michael Gould', 118), ('John Atterbury', 119), ('Charley Palmer Rothwell', 9), ('Hannah Steele', 10), ('Philip Martin Brown', 12), ('Nia Gwynne', 102), ('Faye Marsay', 101), ('Jordan Waller', 13), ('Mary Antony', 60), ('Bethany Muir', 114), ('Anna Burnett', 115), ('James Eeles', 103), (""Roisin O'Neill"", 104), ('Joanna Neary', 105), ('Flora Nicholson', 107), ('Richard Glover', 106), ('Paul Leonard', 111), ('Eric MacLennan', 112), ('Tom Ashley', 62), ('Pip Torrens', 113), ('Bronte Carmichael', 121), ('Patsy Ferran', 122), ('John Locke', 140), ('James Harkness', 141), ('Joshua James', 142)]",30000000,"['world war ii', 'biography', 'london underground', 'based on a true story', 'british politics', 'british prime minister', 'british history', 'dunkirk', '1940s', 'winston churchill']",False
tt5294550,All the Money in the World,"[('Michelle Williams', 15), ('Christopher Plummer', 19), ('Mark Wahlberg', 7), ('Romain Duris', 12), ('Charlie Plummer', 8), ('Charlie Shotwell', 9), ('Timothy Hutton', 10), ('Andrew Buchan', 20), ('Marco Leonardi', 16), ('Giuseppe Bonifati', 22), ('Nicolas Vaporidis', 23), ('Andrea Piedimonte', 13), ('Guglielmo Favilla', 24), ('Adele Tirante', 27), ('Stacy Martin', 21), ('Maya Kelly', 29), ('Anna Devlin', 33), ('Kit Cranston', 32), ('Stanley Treshansky', 34), ('Ginevra Migliore', 30), ('Josie Sayers', 35), ('Olivia Grant', 11), ('Charlotte Beckett', 17), ('Roy McCrerey', 14), ('Giulio Base', 18), ('Nicola Di Chio', 25), ('Alessandra Roca', 26), ('Francesca Inaudi', 26), ('Francesco Bomenuto', 28), ('Ghassan Massoud', 57), ('Clive Wood', 58), ('Jonathan Aris', 60), ('Oliver Ryan', 62), ('Cherise Silvestri', 63)]",50000000,"['rome italy', 'based on novel or book', '1970s', 'kidnapping', 'based on a true story', 'wealth', 'ransom demand', 'rome']",False
tt4975722,Moonlight,"[('Trevante Rhodes', 7), ('André Holland', 3), ('Janelle Monáe', 6), ('Ashton Sanders', 8), ('Jharrel Jerome', 9), ('Alex Hibbert', 22), ('Jaden Piner', 23), ('Naomie Harris', 1), ('Mahershala Ali', 2), ('Shariff Earp', 25), ('Duan Sanderson', 26), (""Herman 'Caheej' McGloun"", 113), ('Kamal Ani-Bellow', 114), ('Keomi Givens', 115), ('Eddie Blanchard', 116), ('Rudi Goblen', 27), ('Edson Jean', 10), ('Patrick Decile', 24), ('Herveline Moncion', 28), ('Fransley Hyppolite', 29), ('Jesus Mitchell', 117), ('Larry Anderson', 30), ('Tanisha Cidel', 31), ('Stephon Bron', 32), ('Don Seward', 33), ('Justin Ebenhack', 42)]",4000000,"['gay', 'drug abuse', 'parent child relationship', 'florida', 'fight', 'drug addiction', 'restaurant', 'drug dealer', 'ghetto', 'high school', 'homosexuality', 'coming of age', 'lgbt', 'addict', 'black lgbt']",False
tt2543164,Arrival,"[('Amy Adams', 2), ('Jeremy Renner', 3), ('Forest Whitaker', 4), ('Michael Stuhlbarg', 6), ('Tzi Ma', 7), (""Mark O'Brien"", 8), ('Julia Scarlett Dan', 17), ('Abigail Pniowsky', 16), ('Jadyn Malone', 22), ('Carmela Nozza Guizzo', 20), ('Andrew Shaver', 19), ('Shawn Campbell', 24), ('Larry Day', 14), ('Pat Kiely', 13), ('Frank Schorpion', 244), ('Lucas Chartier-Dessert', 245), ('Lucy Van Oldenbarneveld', 246), ('Sonia Vigneault', 247), ('Mark Camacho', 248), ('Sabrina Reeves', 249), ('Russell Yuen', 9), ('Julian Casey', 12), ('Tony Robinow', 250), ('Anana Rydvald', 21), ('Ruth Chiang', 25), ('Sergiy Marchenko', 252), ('Brittany Teo', 27), ('Chistian Jadah', 28), ('Joe Cobden', 11), ('Lorne Brass', 253), ('Genevieve Sirois', 29), ('Abdul Ayoola', 258), ('Bineyam Girma', 23), ('Abdelghafour Elaaziz', 257), ('Daniel Esteban', 31), ('Hal Roberts', 33), ('Matthew Willson', 251), ('Victor Andres Trelles Turgeon', 259), ('Michael Nangreaves', 35), ('Robert D. Morais', 38), ('Mustafa Haidari', 15), ('Albert Kwan', 260), ('Reda Guerinik', 261), ('Adrien Benn', 262), ('Sasha Samar', 263), ('Kathleen Stavert', 32), ('Kattia Thony', 264), ('Leisa Reid', 26), ('Brent Skagford', 265), ('Gurdeep Ahluwalia', 266), ('Brian Dunstan', 267), ('Dan Duran', 268), ('Lori Graham', 269), ('Orla Johannes', 270), ('Sangita Patel', 254), ('Tammie Sutherland', 30), ('Max Walker', 255), ('John Sanford Moore', 256), ('Camille Ross', 271), ('Ola Sturik', 272), ('Karen Belfo', 36), ('Chloë Bellande', 37), ('Philippe Hartmann', 18), ('Laurean Adrian Parau', 39), ('Nathaly Thibault', 10), ('Leslie Baker', 34), ('Christian Jadah', 291), ('Alex M. Yeuh', 292), ('Dave Campbell', 293), ('Alexander Da Mota', 294), ('Akul Dang', 295), ('Frank Fiola', 296)]",47000000,"['spacecraft', 'language', 'loss', 'alien', 'female protagonist', 'scientist', 'heartbreak', 'based on short story', 'military', 'alien language', 'linguist', 'first contact', 'communication', 'linguistics']",True
tt2671706,Fences,"[('Denzel Washington', 3), ('Viola Davis', 4), ('Stephen Henderson', 14), ('Jovan Adepo', 7), ('Russell Hornsby', 6), ('Mykelti Williamson', 5), ('Saniyya Sidney', 8), ('Lesley Boone', 11), ('Christopher Mele', 10), ('Jason Silvis', 12), (""Tra'Waan Coles"", 13), ('Joe Fishel', 64)]",24000000,"['baseball', 'war veteran', 'father', 'based on play or musical', 'family relationships', 'racism', 'pittsburgh, pennsylvania', '1950s', 'struggle', 'father son relationship']",True
tt2119532,Hacksaw Ridge,"[('Andrew Garfield', 3), ('Sam Worthington', 7), ('Vince Vaughn', 4), ('Luke Bracey', 10), ('Teresa Palmer', 6), ('Hugo Weaving', 11), ('Rachel Griffiths', 8), ('Ryan Corr', 52), ('Richard Roxburgh', 50), ('Luke Pegler', 55), ('Firass Dirani', 54), ('Goran D. Kleut', 53), ('Nathaniel Buzolic', 51), ('Ori Pfeffer', 62), ('Matthew Nable', 9), ('Jacob Warner', 58), ('Richard Pyros', 56), ('Ben Mingay', 57), ('Harry Greenwood', 59), ('Damien Thomlinson', 60), ('Robert Morgan', 61), ('Milo Gibson', 63), ('John Batziolas', 64), ('Mikael Koski', 66), ('Charles Jacobs', 67), (""Ben O'Toole"", 68), ('James Lugton', 69), ('Tim McGarry', 70), ('Tyler Coppin', 71), ('Dennis Kreusler', 72), ('Nico Cortez', 73), ('Helmut Bakaitis', 74), ('Bill Young', 75), ('Benedict Hardie', 76), ('Philip Quast', 77), ('James Mackay', 78), ('Sam Parsonson', 79), ('Sean Lynch', 80), ('Hayden Geens', 82), ('Tim Potter', 83), ('Santo Tripodi', 84), ('Laurence Brewer', 85), ('Nobuaki Shimamoto', 86), ('Hiroshi Kasuga', 87), ('Yuki Nagashima', 88), ('Taki Abe', 90), ('Taka Uematsu', 91), ('Yoji Tatsuta', 92), ('Milan Pulvermacher', 93), ('Thomas Unger', 179), ('John Cannon', 181)]",40000000,"['japan', 'world war ii', 'violent father', 'pacifism', 'bible', 'biography', 'war', 'okinawa', 'conscientious objector', 'based on a true story', 'gore', 'religion', 'soldier', 'religious', 'alcoholic', 'war hero', 'medic', 'us military', 'battle of okinawa', 'congressional medal of honor']",False
tt2582782,Hell or High Water,"[('Jeff Bridges', 3), ('Chris Pine', 2), ('Ben Foster', 4), ('Gil Birmingham', 10), ('Marin Ireland', 11), ('Katy Mixon', 7), ('Dale Dickey', 8), ('Kevin Rankin', 9), ('Melanie Papalia', 12), ('John-Paul Howard', 21), ('Christopher W. Garcia', 27), ('Buck Taylor', 14), ('Kristen Berg', 88), ('Amber Midthunder', 15), ('Alma Sisneros', 16), ('Gregory Cruz', 17), ('Debrianna Mansini', 25), ('Dylan Kenin', 18), ('Terry Dale Parks', 23), ('Martin Palmer', 26), ('Lora Martinez-Cunningham', 13), ('Richard Beal', 29), ('Taylor Sheridan', 49), ('Margaret Bowman', 85), ('J. Nathan Simmons', 20), ('Ricky Lee', 22), ('Crystal Gonzales', 19), ('Howard Ferguson Jr.', 24), ('Danny Winn', 28), ('William Sterchi', 48)]",12000000,"['desperation', 'bank robber', 'brother', 'shooting', 'gun battle', 'police officer killed', 'criminal', 'bank robbery', 'held at gunpoint', 'car fire', 'road movie', 'small western town', 'neo-western', 'bullet hole', 'saying goodbye']",False
tt4846340,Hidden Figures,"[('Taraji P. Henson', 1), ('Octavia Spencer', 2), ('Janelle Monáe', 5), ('Kevin Costner', 3), ('Kirsten Dunst', 6), ('Jim Parsons', 9), ('Mahershala Ali', 8), ('Glen Powell', 7), ('Ariana Neal', 35), ('Saniyya Sidney', 36), ('Zani Jones Mbayise', 37), ('Donna Biscoe', 34), ('Olek Krupa', 10), ('Aldis Hodge', 4), ('Kimberly Quinn', 30), ('Frank Hoyt Taylor', 133), ('Lidya Jewett', 33), ('Karan Kendrick', 43), ('Jaiden Kaine', 44), ('Kurt Krause', 31), ('Ken Strunk', 32), ('Selah Kimbro Jones', 39), ('Tre Stokes', 38), ('Corey Mendell Parker', 40), ('Ashton Tyler', 41), ('Alkoya Brunson', 42), ('Ron Clinton Smith', 128), ('Gregory Alan Williams', 45), ('Maria Howell', 46), ('Arnell Powell', 47), ('Crystal Lee Brown', 48), ('Tequilla Whitfield', 49), ('Dane Davenport', 50), ('Evan Holtzman', 51), ('Travis Smith', 52), ('Scott Michael Morgan', 53), ('Chris Cavalier', 129), ('Robert G. McKay', 54), ('Rhoda Griffis', 122), ('Karen Wheeling Reynolds', 130), ('Kate Kneeland', 124), ('Joe Knezevich', 131), ('Paul Ryden', 132), ('John Atwood', 134), ('Jon Edwin Wright', 135), ('Wilbur Fitzgerald', 136), ('Michael Hartson', 137), ('Bob Jennings', 138), ('Gary Weeks', 21), ('Afemo Omilami', 139), ('Cullen Moss', 140), ('Amy Tipton', 141), ('Elijah Everett', 142), ('Andre Pushkin', 143), ('Randall Newsome', 144), ('Joe Hardy Jr.', 55), ('Howie Johnson', 145), ('David Kallaway', 146), ('Addison Rose Melfi', 56), ('Paige Nicollette', 123), ('William Walker', 147)]",25000000,"['nasa', 'sexism', 'biography', 'mathematics', 'racial segregation', 'racism', 'scientist', 'space race', 'discrimination', '1960s', 'space program', 'african american history']",True
tt3783958,La La Land,"[('Emma Stone', 27), ('Ryan Gosling', 26), ('John Legend', 34), ('Rosemarie DeWitt', 32), ('J.K. Simmons', 29), ('Amiée Conn', 84), ('Terry Walters', 66), ('Thom Shelton', 342), ('Cinda Adams', 88), ('Callie Hernandez', 35), ('Jessica Rothe', 41), ('Sonoya Mizuno', 31), ('Claudine Claudio', 91), ('Jason Fuchs', 38), ('D.A. Wallach', 336), ('Trevor Lissauer', 45), ('Olivia Hamilton', 81), ('Anna Chazelle', 89), ('Marius De Vries', 343), ('Finn Wittrock', 30), ('Josh Pence', 36), ('Nicole Coulon', 57), ('Damon Gupton', 337), ('Christopher Michael Stevens', 376), ('Keith Harris', 377), ('Kaveh Rastegar', 378), ('Briana Lee', 357), ('David Douglas', 48), ('Miles Anderson', 380), ('Bobo Chang', 354), ('Meagen Fay', 333), ('John Hindman', 356), ('Valarie Rae Miller', 348), ('Nicole Wolf', 95), ('Corrin Evans', 80), ('Kiff Vanden Heuvel', 49), ('Tom Everett Scott', 334), ('Hemky Madera', 42), ('Zoë Hall', 52), ('Dempsey Pappion', 70), ('Sandra Rosko', 28), ('Reshma Gajjar', 344), ('Candice Coke', 43), ('Hunter Hamilton', 345), ('Damian Gomez', 78), ('Amanda Balen', 346), ('Dominic Chaiduang,', 384), ('Cindera Che', 61), ('Chris Moss', 83), ('Marissa Labog', 347), ('Tiffany Daniels', 349), ('Melinda Sullivan', 350), ('Stephanie Landwehr', 383), ('Britt Stewart', 351), ('Clarice Ordaz', 352), ('Nathan Prevost', 353), ('Scott Hislop', 375), ('Kc Monnie', 67), ('Krystal Ellsworth', 374), ('Sarah Mitchell', 373), ('Morgan Larson', 46), ('Becca Sweitzer', 340), ('Gakenia Muigai', 372), ('Michael Stein', 355), ('Mario Diaz', 371), ('Julie Schmid', 359), ('Lexie Contursi', 360), ('Eartha Robinson', 364), ('Sybil Azur', 361), ('Tara Nicole Hughes', 363), ('Kayla Kalbfleisch', 369), ('Martha Nichols', 368), ('Anthony Marciona', 79), ('Bill Prudich', 366), ('Robert Roldan', 379), ('Ryan Novak', 367), ('Demian Boergadine', 362), ('Gustavo Vargas', 358), ('Robert Haynes', 335), ('Ana Flavia Gavlak', 50), ('Andres Perez-Molina', 54), ('Phillip E. Walker', 62), ('Milica Govich', 68), ('Kaye L. Morris', 51), ('Nilla Elizabeth Watkins', 55), ('Holly Houk', 56), ('Jesse Houk', 102), ('Kristin Slaysman', 58), ('Cameron Brinkman', 37), ('Jordan Ray Fox', 77), ('Caroline Jaden Stussi', 60), ('Margaret Newborn', 63), ('Nadia Tumanova', 65), ('Crystal Nichol', 64), ('Kristin Elliott', 69), ('Andrea Lareo', 71), ('Christopher Aber', 72), ('Anna Lunberry', 59), ('Courtney Hart', 53), ('Shannon Leann', 73), ('Jenna Curtis', 74), ('Noah James', 75), ('Tommy Cooley', 76), ('Morgan Cohen', 93), ('Jeremy Nathan Tisser', 82), ('Patty Tobin', 85), ('Heather Turman', 86), ('Susie Ganiere', 90), ('Ottavio Taddei', 92), ('April Martucci', 94), ('Trent Kerpsack', 96), ('Lynn Moore', 97), ('Vince Donvito', 98), ('Steffen Dziczek', 99), ('Melvin LaThomas Brimm', 100), ('Kelly Kennedy', 101), ('Clarence Robinson', 104), ('Dapo Torimiro', 105), ('Destinee Handly', 107), ('Tommy Otis', 109), ('Amanda Fields', 339), ('Frederick Keeve', 108), ('Kayla Bechor', 370)]",30000000,"['jazz', 'dance', 'passion', 'traffic jam', 'ambition', 'musical', 'casting', 'coffee shop', 'jazz club', 'music', 'hollywood', 'los angeles, california', 'pianist', 'pier', 'audition', 'theater', 'planetarium', 'watching a movie', 'aspiring actor', 'movie set', 'sunset', 'one woman show', 'pool party', 'griffith observatory']",True
tt3741834,Lion,"[('Sunny Pawar', 31), ('Dev Patel', 4), ('Rooney Mara', 7), ('David Wenham', 8), ('Nicole Kidman', 3), ('Abhishek Bharate', 73), ('Divian Ladwa', 87), ('Priyanka Bose', 14), ('Deepti Naval', 16), ('Tannishtha Chatterjee', 6), ('Keshav Jadhav', 74), ('Nawazuddin Siddiqui', 5), ('Benjamin Rigby', 10), ('Riddhi Sen', 75), ('Rita Boy', 76), ('Arka Das', 19), ('Emilie Cocquerel', 15), ('Sachin Joab', 20), ('Menik Gooneratne', 12), ('Anna Samson', 13), ('Eamon Farren', 11), ('Tegan Crowley', 18), ('Belinda Misevski', 21), ('Lucy Moir', 22)]",12000000,"['based on novel or book', 'indian lead', 'adoption', 'biography', 'australia', 'based on a true story', 'india', 'missing child', 'long lost relative', 'tasmania', 'street child']",False
tt4034228,Manchester by the Sea,"[('Casey Affleck', 4), ('Michelle Williams', 3), ('Kyle Chandler', 2), ('Lucas Hedges', 5), ('C.J. Wilson', 20), ('Heather Burns', 9), ('Tate Donovan', 19), ('Josh Hamilton', 37), ('Anna Baryshnikov', 21), ('Matthew Broderick', 18), ('Gretchen Mol', 7), (""Ben O'Brien"", 22), ('Richard Donelly', 23), ('Virginia Loring Cooke', 24), ('Quincy Tyler Bernstine', 25), ('Missy Yager', 26), ('Stephen Henderson', 27), ('Ben Hanson', 115), ('Mary Mallen', 28), ('Lewis D. Wheeler', 50), ('Anthony Estrella', 49), ('Susan Pourfar', 29), ('Robert Sella', 30), ('Ruibo Qian', 31), ('Tom Kemp', 32), ('Chloe Dixon', 33), ('Ellie Teves', 34), ('Paul Meredith', 116), ('Carolyn Pickman', 117), ('Christian J. Mallen', 35), ('Oscar Wahlberg', 36), ('Kara Hayward', 8), ('Wendy Overly', 45), ('Shawn Fitzgibbon', 38), ('Glenn McKiel', 118), ('Joe Stapleton', 48), ('Brian Chamberlain', 47), ('Kenneth Lonergan', 46), ('Jackson Damon', 39), ('Jami Tennille', 40), ('Liam McNeill', 41), ('Allyn Burrows', 42), ('Nellie Lonergan', 119), ('Brian A. White', 43), ('Erica McDermott', 6), ('Danae Nason', 44), ('Frank Garvin', 120), ('Kt Baldassaro', 52), ('William Bornkessel', 105)]",9000000,"['boat', 'sadness', 'boston, massachusetts', 'massachusetts', 'funeral', 'brother', 'loss', 'grief', 'dysfunctional family', 'hospital', 'house fire', 'death', 'nephew', 'ex-wife', 'nonlinear timeline', 'mental health', 'ex-husband ex-wife relationship', 'legal guardian', 'dysfunctional life']",True
tt1895587,Spotlight,"[('Mark Ruffalo', 2), ('Michael Keaton', 1), ('Rachel McAdams', 0), ('Liev Schreiber', 4), ('John Slattery', 6), ('Stanley Tucci', 3), (""Brian d'Arcy James"", 16), ('Gene Amoroso', 100), ('Billy Crudup', 5), ('Maureen Keiller', 18), ('Paul Guilfoyle', 9), ('Len Cariou', 8), ('Neal Huff', 20), ('Michael Cyril Creighton', 42), ('Laurie Heineman', 116), ('Tim Progosh', 125), ('Elena Wohl', 17), ('Doug Murray', 101), ('Sharon McFarlane', 102), ('Jamey Sheridan', 7), ('Robert B. Kennedy', 103), ('Duane Murray', 104), ('Brian Chamberlain', 105), ('Michael Countryman', 106), ('Tim Whalen', 107), ('Brad Borbridge', 109), ('Don Allison', 110), ('Patty Ross', 111), ('Paloma Nuñez', 112), ('Robert Clarke', 113), ('Gary Galone', 44), ('David Fraser', 114), ('Paulette Sinclair', 115), ('Elena Juatco', 117), ('Nancy Villone', 118), ('Wendy Merry', 119), ('Siobhan Murphy', 120), ('Eileen Padua', 121), ('Darrin Baker', 122), ('Joe Stapleton', 123), ('Jimmy LeBlanc', 124), ('Neion George', 126), ('Laurie Murdoch', 127), ('Zarrin Darnell-Martin', 128), ('Krista Morin', 129), ('Paula Barrett', 130), (""Mairtin O'Carrigan"", 131), ('Rob de Leeuw', 132), ('Nancy E. Carroll', 133), ('Anthony Paolucci', 134), ('Michele Proude', 135), (""Richard O'Rourke"", 136), ('Dennis Lynch', 137), ('Stefanie Drummond', 138), ('Mark McGrinder', 139), ('Richard Fitzpatrick', 140), ('Tom Driscoll', 141), ('Jeffrey Samai', 142), ('Moira Driscoll', 143), ('Forrest Weber', 144), ('Doreen Spencer', 145), ('Janet Pinnick', 146), ('Shannon McDonough', 147), ('Shannon Ruth', 148), ('Daniel Ruth', 149), ('Jennifer Ruth', 150), ('Timothy Mooney', 151), ('Bruce-Robert Serafin', 152), ('Donna Sue Jahier', 153), ('Edward Brickley', 154), ('Brett Cramp', 155), ('Richard Jenkins', 43), ('John Franchi', 45), ('Martin Roach', 178), ('Elena Khan', 179)]",20000000,"['gay', 'child abuse', 'journalism', 'newspaper', 'judge', 'florida', 'boston, massachusetts', 'pedophilia', 'sex scandal', 'victim', 'court', 'cover-up', 'based on a true story', 'priest', 'conspiracy', 'lawyer', 'catholic', 'catholic church', 'lgbt', 'catholicism', 'archdiocese', 'investigative journalism', 'cardinal']",False
