Name,Gender
Austin Pendleton,2
Vivien Cardone,1
Jillie Simon,0
Victor Steinbach,2
Tanya Clarke,1
Thomas F. Walsh,0
Jesse Doran,0
Kent Cassella,0
Patrick Blindauer,0
John Blaylock,2
Roy Thinnes,2
Anthony Easton,0
Cheryl Howard,0
Josh Pais,2
David B. Allen,0
Michael Esper,2
Erik Van Wyck,2
Jane Jenkins,1
Darius Stone,0
Valentina Cardinalli,0
Teagle F. Bougere,2
Amy Walz,0
Tracey Toomey,0
Jennifer Weedon,0
Yvonne Thomas,0
Isadore Rosenfeld,0
Alex Toma,0
Clive Owen,2
Maggie Smith,1
Stephen Fry,2
Geraldine Somerville,1
Jeremy Northam,2
Richard E. Grant,2
Trent Ford,2
Camilla Rutherford,1
Claudie Blakley,1
Jeremy Swift,2
James Wilby,2
Lucy Cohu,1
Laurence Fox,2
Natasha Wightman,1
Teresa Churcher,0
Sophie Thompson,1
Alan Bates,2
Frances Low,0
Nick Stahl,2
William Mapother,2
William Wise,2
Karen Allen,1
Celia Weston,1
Frank T. Wells,0
W. Clapham Murray,0
Justin Ashforth,0
Veronica Cartwright,1
Mark Ferguson,2
David Weatherley,0
Cameron Rhodes,2
Peter McKenzie,2
Martyn Sanderson,2
Ian Mune,2
Sam La Hood,0
Chris Streeter,0
Jonathan Jordan,0
Semi Kuresa,0
Clinton Ulyatt,0
Paul Bryson,0
Lance Fabian Kemp,0
Jono Manks,0
Ben Price,2
Norman Forsey,2
Lori Dungey,1
Brian Sergent,0
William Johnson,2
Peter Corrigan,0
Elizabeth Moody,1
Timothy Bartlett,0
Micha Kemp,0
Jonathan Harding,0
Matt Appleton,0
Xander Forterie,0
Rich Mayberry,0
Tom Walsh,0
Sabine Crossen,0
John Howe,2
Liz Merton,0
Taea Hartwell,0
Grant Roa,2
Chris Reid,0
Rachel Clentworth,1
Megan Edwards,1
Ralph Johnson,2
Ewan McGregor,2
John Leguizamo,2
Garry McDonald,0
Jacek Koman,2
Matthew Whittet,2
Kerry Walker,1
Caroline O'Connor,1
Christine Anu,0
Natalie Mendoza,1
Lara Mulcahy,1
Kylie Minogue,1
Ozzy Osbourne,2
Deobia Oparei,2
Linal Haft,0
Keith Robinson,2
Peter Whitford,2
Norman Kaye,2
Arthur Dignam,2
Carole Skinner,1
Jonathan Hardy,2
Plácido Domingo,2
Kiruna Stamell,0
Anthony Young,0
Dee Donavan,0
Johnny Lockwood,2
Don Reid,2
Tara Morice,1
Daniel Scott,0
Veronica Beattie,0
Lisa Callingham,0
Rosetta Cook,0
Fleur Denny,0
Kelly Grauer,0
Jaclyn Hanson,0
Michelle Hopper,0
Fallon King,0
Wendy McMahon,0
Tracie Morley,0
Sue-Ellen Shook,0
Jenny Wilson,0
Luke Alleva,0
Andrew Aroustian,0
Stephen Colyer,0
Steve Grace,0
Mark Hodge,0
Cameron Mitchell,0
Deon Nuku,0
Shaun Parker,0
Troy Phillips,0
Rodney Syaranamual,0
Ashley Wallen,0
Nathan Wright,2
Susan Black,0
Nicole Brooks,0
Danielle Brown,1
Anastacia Flewin,0
Fiona Gage,0
Alex Harrington,0
Camilla Jakimowicz,0
Rochelle Jones,0
Caroline Kaspar,0
Mandy Liddell,0
Melanie Mackay,0
Elise Mann,0
Charmaine Martin,0
Michelle Wriggles,0
Michael Boyd,0
Lorry D'Ercole,0
Michael Edge,0
Glyn Gray,0
Craig Haines,2
Stephen Holford,0
Jamie Jewell,0
Jason King,0
Ryan Males,0
Harlin Martin,0
Andrew Micallef,0
Jonathan Schmölzer,0
Bradley Spargo,0
Joseph 'Pepe' Ashton,0
Jordan Ashton,0
Marcos Falagan,0
Mitchel Falagan,0
Chris Mayhew,0
Hamish McCann,0
Adrien Janssen,0
Shaun Holloway,0
Darren Dowlut,0
Dennis Dowlut,0
Pina Conti,0
Nandy McClean,0
Maya McClean,0
Patrick Harding-Irmer,0
Albin Pahernik,0
Aurel Verne,0
Kip Gamblin,0
Connie Nielsen,1
Oliver Reed,2
Richard Harris,2
Djimon Hounsou,2
John Shrapnel,2
Tomas Arana,2
Ralf Moeller,2
Tommy Flanagan,2
Sven-Ole Thorsen,2
Giannina Facio,1
Alun Raglan,2
Giorgio Cantarini,2
David Bailie,2
Omid Djalili,2
Nicholas McGaughey,2
Tony Curran,2
Mark Lewis,2
John Quinn,2
Al Hunter Ashton,2
Allan Corduner,2
Michael Mellinger,2
Said Amel,0
Adam Levy,2
Gilly Gilchrist,0
Malcolm Ellul,0
Ray Mangion,0
João Costa Menezes,2
Mike Mitchell,2
Norman Campbell Rees,0
Steve Saunders,0
Juliette Binoche,1
Leslie Caron,1
Carrie-Anne Moss,1
Aurelien Parent Koenig,0
Peter Stormare,2
John Wood,2
Antonio Gil,0
Hugh O'Conor,2
Victoire Thivisol,1
Gaelan Connell,2
Elisabeth Commelin,0
Ron Cook,2
Michèle Gleizer,1
Christianne Oliveira,0
Guillaume Tardieu,0
Harrison Pratt,0
Marion Hauducoeur,0
Chow Yun-Fat,2
Michelle Yeoh,1
Zhang Ziyi,1
Chang Chen,2
Cheng Pei-Pei,1
Sihung Lung,0
Fa Zeng Li,0
Su Ying Huang,0
Xian Gao,0
Yan Hai,0
De Ming Wang,0
Li Li,0
Bin Chen,2
Julia Roberts,1
Albert Finney,2
Aaron Eckhart,2
Marg Helgenberger,1
Cherry Jones,1
Veanne Cox,1
Conchata Ferrell,1
Tracey Walter,2
Peter Coyote,2
Erin Brockovich,0
Scarlett Pomers,1
Scotty Leavenworth,2
Gina Gallego,1
T. J. Thyne,2
Valente Rodriguez,2
Michael Douglas,2
Benicio del Toro,2
Tomás Milián,2
Russell G. Jones,2
Jacob Vargas,2
Amy Irving,1
Dennis Quaid,2
Erika Christensen,1
Stacey Travis,1
Benjamin Bratt,2
Miguel Ferrer,2
Joel Torres,0
Beau Holden,2
Jeremy Fitzgerald,2
Mary Pat Gleason,1
Michael Saucedo,2
Jose Yenque,2
Emilio Rivera,2
Salma Hayek,1
Luis Guzmán,2
Marisol Padilla Sánchez,1
Keii Johnston,2
Jessica Yoshimura,1
Rena Sofer,1
Kevin Spacey,2
Thora Birch,1
Wes Bentley,2
Mena Suvari,1
Peter Gallagher,2
Scott Bakula,2
Sam Robards,2
John Cho,2
Hal Fort Atkinson,2
Ara Celi,1
Sue Casey,1
Brenda Wehle,1
Lisa Cloud,1
Amber Smith,1
Joel McCrary,2
Marissa Jaret Winokur,1
Dennis Anderson,0
Matthew Kimbrough,2
Erin Cathryn Strubbe,0
Alison Faulk,1
Krista Goodsitt,0
Lily Houtkin,1
Carolina Lancaster,1
Mona Leah,1
Chekesha Van Putten,1
Emily Zachary,1
Nancy Anderson,1
Stephanie Rizzo,1
Heather Joy Sher,1
Chelsea Hertford,1
Elaine Corral Kendall,1
David C. Fisher,2
Tom Miller,2
Bruce Cohen,2
Paul Rudd,2
Jane Alexander,1
Kathy Baker,1
Erykah Badu,1
Kieran Culkin,2
Kate Nelligan,1
Heavy D,2
Erik Per Sullivan,2
Paz de la Huerta,1
K. Todd Freeman,2
Jimmy Flynn,0
Lonnie Farmer,2
Spencer Diamond,0
Michael Clarke Duncan,2
Michael Jeter,2
Graham Greene,2
Doug Hutchison,2
Jeffrey DeMunn,2
Harry Dean Stanton,2
Gary Sinise,2
Dabbs Greer,2
Eve Brent,1
William Sadler,2
Mack Miles,0
Rai Tasco,0
Paula Malcomson,1
Brian Libby,2
Brent Briscoe,2
Bill McKinney,2
Rachel Singer,1
Bill Gratton,2
Dee Croxton,0
Rebecca Klingler,1
Gary Imhoff,2
Van Epperson,2
Phil Hawn,0
Ted Hollis,0
Robert Malone,2
Al Pacino,2
Diane Venora,1
Lindsay Crouse,1
Philip Baker Hall,2
Debi Mazar,1
Renee Olstead,1
Hallie Kate Eisenberg,1
Stephen Tobolowsky,2
Gina Gershon,1
Rip Torn,2
Cliff Curtis,2
Gary Sandy,2
Roger Bart,2
Jack Palladino,0
Michael Moore,0
Lynne Thigpen,1
Michael Paul Chan,2
Linda Hart,1
Robert Harper,2
Nestor Serrano,2
Pete Hamill,2
Wings Hauser,2
Willie C. Carpenter,0
Paul Butler,0
Megan Odebash,0
Sayed Badreya,2
Douglas McGrath,2
Joseph Hindy,2
Dennis Garber,2
Tim Grimm,2
Wanda De Jesus,1
Robert Patrick Brink,0
James Harper,2
Eyal Podell,2
Breckin Meyer,2
David Roberson,2
David Clyde Carr,0
Saemi Nakamura,1
Knox White,2
Zane Lamprey,2
Vin Morreale Jr,0
Robert D. Parham,0
Roger Phenix,0
Bruce Willis,2
Haley Joel Osment,2
Donnie Wahlberg,2
Glenn Fitzgerald,2
Mischa Barton,1
Trevor Morgan,2
Bruce Norris,2
Angelica Page,1
Greg Wood,0
M. Night Shyamalan,2
Peter Anthony Tambakis,0
Jeffrey Zubernis,0
Lisa Summerour,0
Samia Shoaib,1
Janis Dardaris,1
Sarah Ripard,1
KaDee Strickland,1
Kate Kearney-Patch,1
Nico Woulard,0
Keith Woulard,0
Jose L. Rodriguez,2
Firdous Bamji,2
Hayden Saunier,1
Neill Hartley,0
Heidi Fischer,1
Michael J. Lyons,0
Samantha Fitzpatrick,1
Holly Cross Vagley,1
Marilyn Shanok,1
Carol Nielson,1
Jodi Dawson,1
Tony Michael Donnelly,0
Ronnie Lea,1
Carlos Xavier Lopez,0
Gino Inverso,0
Ellen Sheppard,1
Tom McLaughlin,0
Candy Aston-Dennis,1
Gina Allegro,1
Bob Bowersox,2
Matt Casale,0
Kym Cohen,1
Colleen June McQuaide,1
Jonathan Nation,2
Sean Oliver,0
Alison Robertson,1
Joseph Fiennes,2
Gwyneth Paltrow,1
Imelda Staunton,1
Simon Callow,2
Steven Beard,0
Jim Carter,2
Rupert Everett,2
Martin Clunes,2
Joe Roberts,2
Antony Sher,2
Nicholas Boulton,0
Barnaby Kay,2
Mark Williams,2
Jill Baker,0
Nicholas Le Prevost,2
Rebecca Charles,1
Bob Barrett,0
Simon Day,2
Bridget McConnell,0
Sandra Reinton,0
Jason Round,0
Rupert Farley,0
Adam Barker,0
Harry Gostelow,0
Alan Cody,2
David Curtiz,0
Gregor Truter,2
Amber Glossop,0
Robin Davies,0
Hywel Simons,2
Roger Morlidge,2
Daniel Brocklebank,2
Mark Saban,0
Timothy Kightley,0
Roger Frost,2
Rachel Clarke,0
Lucy Speed,1
John Ramm,2
Paul Bigley,2
Christopher Eccleston,2
John Gielgud,2
Richard Attenborough,2
Fanny Ardant,1
Eric Cantona,2
Kathy Burke,1
Edward Hardwicke,2
James Frain,2
Kenny Doughty,2
Jamie Foreman,2
Lily Allen,1
Amanda Ryan,1
Roberto Benigni,2
Nicoletta Braschi,1
Giustino Durano,2
Amerigo Fontani,0
Sergio Bini Bustric,2
Lidia Alfonsi,0
Horst Buchholz,2
Pietro De Silva,2
Marisa Paredes,1
Giuliana Lojodice,0
Francesco Guzzo,0
Adelaide Alaïs,1
Verena Buratti,0
Hannes Hellmann,2
Wolfgang Hillinger,2
Antonio Prester,0
Gina Rovere,1
Laura Susanne Ruedeberg,0
Andrea Tidona,0
Dirk K. van den Berg,0
Omero Antonutti,2
Tom Sizemore,2
Edward Burns,2
Jeremy Davies,2
Vin Diesel,2
Ted Danson,2
Dennis Farina,2
Joerg Stadler,2
Dylan Bruno,2
Daniel Cerqueira,2
Demetri Goritsas,2
Ian Porter,0
Gary Sefton,0
Julian Spencer,2
Steve Griffin,2
William Marsh,0
Marc Cass,0
Markus Napier,0
Neil Finnighan,2
Peter Miles,2
Paul Garcia,0
Seamus McQuade,0
Ronald Longridge,0
Adam Shaw,0
Rolf Saxon,2
Loclann Aiken,0
John Barnett,0
Maclean Burke,0
Victor Burke,0
Aiden Condron,0
Paschal Friel,2
Shane Hagan,0
Paul Hickey,2
Shane Johnson,2
Laird Macintosh,2
Brian Maynard,0
Martin McDougall,2
Mark Phillips,0
Lee Aaron Rosen,0
Andrew Scott,2
Matthew Sharp,2
Vincent Walsh,2
Grahame Wood,0
John Sharian,2
Glenn Wrage,2
Crofton Hardester,2
Martin Hub,2
Raffaello Degruttola,2
Nigel Whitmey,2
Sam Ellis,0
Erich Redman,2
Tilo Keiner,2
Stephan Grothgar,2
Stephane Cornicard,2
Michelle Evans,0
Martin Beaton,0
Anna Maguire,1
Nathan Fillion,2
Leland Orser,2
Michael Mantas,0
David Vegh,2
Ryan Hurst,2
Nick Brooks,0
Sam Scudder,0
John Walters,0
Dorothy Grumbar,0
James Innes-Smith,0
Harve Presnell,2
Dale Dye,2
David Wohl,2
Eric Loren,0
Valerie Colgan,1
Amanda Boxer,0
Harrison Young,2
Kathleen Byron,1
Rob Freeman,2
Thomas Gizbert,0
Leo Stransky,0
Derek Lea,2
Mac Steinmeier,2
Nina Muschallik,1
Vincent Ventresca,2
Jim Caviezel,2
Ben Chaplin,2
John Cusack,2
Nick Nolte,2
John Travolta,2
Kirk Acevedo,2
Mark Boone Junior,2
Matt Doran,2
Paul Gleeson,0
Don Harvey,2
Arie Verveen,2
John Savage,2
Larry Romano,2
Penelope Allen,1
Thomas Jane,2
Donal Logue,2
Billy Zane,2
Frances Fisher,1
Gloria Stuart,1
Bill Paxton,2
David Warner,2
Jonathan Hyde,2
Suzy Amis,1
Lewis Abernathy,0
Nicholas Cascone,2
Danny Nucci,2
Jason Barry,2
Lew Palter,2
Eric Braeden,2
Bernard Fox,2
Ewan Stewart,2
Ioan Gruffudd,2
Jonny Phillips,2
Edward Fletcher,2
Scott G. Anderson,2
Martin East,2
Gregory Cooke,2
Alexandrea Owens,1
Seth Adkins,2
Anatoly M. Sagalevitch,0
Mark Lindsay Chapman,2
Paul Brightwell,2
Ron Donachie,2
Charlotte Chatton,1
Fannie Brett,1
Jenette Goldstein,1
Camilla Overbye Roos,1
Linda Kerns,1
Amy Gaipa,1
Martin Jarvis,2
Rosalind Ayres,1
Rochelle Rose,1
Jonathan Evans-Jones,0
Rocky Taylor,2
Craig Kelly,0
Liam Tuohy,0
Simon Crane,2
James Lancaster,0
Elsa Raven,1
Reece P. Thompson III,0
Laramie Landis,0
Mark Rafael Truitt,0
Terry Forrestal,0
Richard Ashton,2
Sean Nepita,0
David Cronnelly,2
Garth Wilton,2
Richard Fox,0
Nick Meaney,0
Kevin Owers,0
Mark Capri,2
Paul Herbert,0
Emmett James,0
Chris Byrne,2
Oliver Page,0
James Garrett,0
Erik Holland,2
Jari Kinnunen,0
Anders Falk,0
Barry Dennen,2
Vern Urich,0
Tricia O'Neil,1
Kathleen S. Dunn,1
Romeo Francis,0
Mandana Marino,1
Van Ling,0
Bjørn Olsen,0
Dan Pettersson,0
Greg Ellis,2
Diana Morgan,1
Kris Andersson,0
Bobbie Bates,1
Aaron James Cash,0
Anne Fletcher,1
Edmond Alan Forsyth,0
Andie Hicks,0
Stan Mazin,0
Lisa Ratzin,1
Brian Walsh,2
Alexandra Boyd,1
Mike Butters,2
James Cameron,2
Bruno Campolo,0
Kevin De La Noy,2
Tony Kenny,0
Sean Lawlor,2
Don Lynch,2
Johnny Martin,2
Ryan McClurkin,0
Meghan McLeod,1
Mike O'Neal,0
Phil Parlapiano,0
Steven Quale,2
Olivia Rosewood,1
John Slade,0
R. Gern Trowbridge,0
Helen Hunt,1
Skeet Ulrich,2
Shirley Knight,1
Yeardley Smith,1
Lupe Ontiveros,1
Lawrence Kasdan,2
Harold Ramis,2
Alison Rose,1
Maya Rudolph,1
Julie Benz,1
Jimmy Workman,2
Jamie Kennedy,2
Brian Doyle-Murray,2
Jesse James,2
Randall Batinkoff,2
Linda Gehringer,1
Kaitlin Hopkins,1
Danielle Spencer,0
Lisa Edelstein,1
Danielle Brisebois,1
Todd Solondz,2
Matt Malloy,2
Tom McGowan,2
Bibi Osterwald,1
Ross Bleckner,2
Bernadette Balagtas,1
Jaffe Cohen,2
Laurie Kilpatrick,1
Alice Vaughn,1
Shane Black,2
Stan Bly,0
Tara Subkoff,1
Rebekah Johnson,1
Leslie Stefanson,1
Patricia Childress,1
Wood Harris,2
Chloe Brooks,1
Cooper Brooks,2
Kristi Zea,1
Justin Herwick,2
John F. O'Donohue,2
Mary Elizabeth Still,1
Paul Greenberg,2
David A. Kipper,2
Antonia Jones,1
Alex Ballar,2
Bronwyn Cornelius,1
Amy Anzel,1
Laura Mayes Byrnes,1
Maurice LaMarche,2
Robert Carlyle,2
Mark Addy,2
William Snape,2
Steve Huison,2
Paul Barber,2
Hugo Speer,2
Lesley Sharp,1
Emily Woof,1
Deirdre Costello,0
Paul Butterworth,0
Dave Hill,2
Bruce Jones,2
Andrew Livingston,0
Vinny Dhillon,0
Kate Layden,0
Joanna Swain,0
Kate Rutter,0
June Broughton,0
Glenn Cunningham,0
Chris Brailsford,2
Steve Garti,2
Malcolm Pitt,0
Dennis Blanch,0
Daryl Fishwick,0
David Lonsdale,0
Fiona Watts,0
Muriel Hunt,0
Theresa Maduemezia,0
Fiona Nelson,0
Robin Williams,2
Stellan Skarsgård,2
Minnie Driver,1
Cole Hauser,2
John Mighton,0
Rachel Majorowski,0
Colleen McCauley,0
Matt Mercier,0
Ralph St. George,0
Rob Lynds,0
Dan Washington,0
Derrick Bridgeman,0
Vik Sahay,2
Shannon Egleson,0
Rob Lyons,0
Steven Kozlowski,2
Jennifer Deathe,0
Scott William Winters,2
Philip Williams,2
Patrick O'Donnell,0
Kevin Rushton,2
Joe Cannon,0
Ann Matacunas,0
George Plimpton,2
Francesco Clemente,2
Jessica Morton,0
Barna Moricz,2
Libby Geller,0
Chas Lawther,2
Frank Nakashima,2
Christopher Britton,2
David Eisner,2
Bruce Hunter,2
Robert Talvano,0
James Allodi,2
Michael Arthur,2
Riva Di Paola,1
Daniel Olsen,0
Christian Harmony,2
Harmony Korine,2
Thomas Lundy,2
Stephen Trouskie,2
Elisabeth Anne Hughes,1
Kim Basinger,1
Danny DeVito,2
Matt McCoy,2
Paolo Seganti,2
Elisabeth Granli,0
Sandra Taylor,1
Steve Rankin,0
Simon Baker,2
Allan Graf,2
Bob Clendenin,2
Lennie Loftin,2
Will Zahrn,0
Darrell Sandeen,0
Thomas Rosales Jr.,2
Brian Lally,0
John Mahon,2
Michael McCleery,2
Jack Conley,2
Gene Wolande,2
Michael Chieffo,2
Ingo Neuhaus,2
Jeremiah Birkett,2
Steven Lambert,0
Jordan Marder,2
Irene Roseen,0
David St. James,2
Jeff Austin,2
Brenda Bakke,1
Jim Metzler,2
Michael Warwick,0
Symba,1
Shawnee Free Jones,1
Norman Howell,2
Salim Grant,0
Jeff Sanders,2
April Breneman,0
Scott Eberlein,0
Gregory White,2
Robert Foster,2
Robert Thompson,0
Jimmy Ortega,2
Nectar Rose,1
Rocco Salata,2
Dell Yount,2
Jan Citron,1
Don Pulford,0
Scott McKinley,0
Gilbert Rosales,2
J.P. Romano,0
Chris Palermo,2
Naveen Andrews,2
Torri Higginson,1
Jürgen Prochnow,2
Kevin Whately,2
Clive Merrison,2
Nino Castelnuovo,2
Hichem Rostom,2
Peter Rühring,2
Geordie Johnson,2
Liisa Repo-Martell,1
Raymond Coulthard,2
Philip Whitchurch,2
Jason Done,2
Simon Sherlock,2
Sebastian Schipper,2
Fritz Eggert,0
Sonia Mankaï,0
Rim Turkhi,0
Sebastian Rudolph,2
Thoraya Sehill,0
Sondos Belhassen,0
Salah Miled,0
Abdellatif Hamrouni,0
Samy Azaiez,0
Habib Chetoui,0
Philippa Day,0
Amanda Walker,1
Paul Kant,0
Matthew Ferguson,2
Anthony Smee,0
Lee Ross,2
Dominic Mafham,2
Steve Buscemi,2
Kristin Rudrüd,1
Tony Denman,2
Gary Houston,2
John Carroll Lynch,2
Sally Wingert,0
Steve Reevis,2
Steve Park,2
Larry Brandenburg,2
Kurt Schweickhardt,0
Larissa Kokernot,0
Melissa Peterman,1
Bruce Campbell,2
Michelle Hutchison,0
Tom Cruise,2
Kelly Preston,1
Alison Armitage,1
Jonathan Lipnicki,2
Jerry O'Connell,2
Jay Mohr,2
Todd Louiso,2
Mark Pellington,2
Jeremy Suarez,2
Jared Jussim,0
Benjamin Kimball Smith,0
Ingrid Beer,0
Drake Bell,2
Eric Stoltz,2
Ivana Miličević,1
Lamont Johnson,2
Rick Johnson,2
Katarina Witt,1
Glenn Frey,2
Toby Huss,2
Jann Wenner,2
Aries Spears,2
Christine Cavanaugh,1
Marianne Jean-Baptiste,1
Phyllis Logan,1
Claire Rushbrook,1
Lesley Manville,1
Elizabeth Berrington,1
Michele Austin,1
Trevor Laird,2
Brian Bovell,0
Emma Amos,1
Clare Perkins,1
Elias Perkins McCook,0
Jane Mitchell,0
Janice Acquah,0
Keylee Jade Flanders,0
Hannah Davis,0
Terence Harvey,2
Kate O'Malley,1
Joe Tucker,2
Grant Masters,2
Annie Hayes,0
Jean Ainslie,1
Lucy Sheen,0
Nitin Ganatra,2
Metin Marlow,0
Su Elliott,1
Amanda Crossley,0
Di Sherlock,0
David Neilson,2
Peter Waddington,0
Peter Stockbridge,0
Rachel Lewis,1
Jonny Coyne,2
Denise Orita,0
Margery Withers,0
Gordon Winter,0
Theresa Watson,0
Gary McDonald,2
Alison Steadman,1
Liz Smith,1
Sheila Kelley,1
Angela Curran,1
Linda Beckett,1
Phil Davis,2
Anthony O'Donnell,2
Ruth Sheen,1
Mia Soteriou,1
Stephen Churchett,2
Noah Taylor,2
Armin Mueller-Stahl,2
Justin Braine,0
Sonia Todd,0
Chris Haywood,2
Alex Rafalowicz,2
Lynn Redgrave,1
Googie Withers,1
Mel Gibson,2
Catherine McCormack,1
Sophie Marceau,1
Patrick McGoohan,2
Angus Macfadyen,2
James Robinson,0
James Cosmo,2
Gerda Stevenson,0
Mhairi Calvey,0
Jeanne Marine,0
Sandy Nelson,0
Alan Tall,0
Andrew Weir,0
Peter Hanly,2
Stephen Billington,2
Rupert Vansittart,2
Tam White,0
Ian Bannen,2
David Gant,2
Malcolm Tierney,2
Martin Murphy,0
Gerard McSorley,2
Bernard Horsfall,2
Richard Leaf,2
Ralph Riach,2
Barry McGovern,2
John Kavanagh,2
Alun Armstrong,2
Julie Austin,0
Alex Norton,2
William Scott-Masson,0
Dean Lopata,2
Donal Gibson,2
Jimmy Chisholm,2
John Murtagh,2
David McKay,2
Niall O'Brien,0
Martin Dempsey,2
Jimmy Keogh,0
Joe Savino,0
Mal Whyte,0
Paul Tucker,0
Graeme Ford,0
Greg Jeloudov,0
Rana Morrison,1
Jer O'Leary,0
Joanne Bett,0
Robert Paterson,2
Martin Dunne,0
Fred Chiverton,0
Daniel Coll,2
Phil Kelly,2
Kathleen Quinlan,1
Mary Kate Schellhardt,1
Emily Ann Lloyd,1
Miko Hughes,2
Max Elliott Slade,2
Jean Speegle Howard,1
Tracy Reiner,1
David Andrews,2
Michele Little,1
Chris Ellis,2
Joe Spano,2
Xander Berkeley,2
Roger Corman,2
Andrew Lipschultz,0
Mark Wheeler,2
Endre Hules,2
Christian Clemenson,2
Brett Cullen,2
Thom Barry,2
Jim Lovell,2
Neil Armstrong,2
Jules Bergman,0
Marc McClure,2
Ben Marley,2
Loren Dean,2
Tom Wood,0
Googy Gress,2
Patrick Mickler,0
Max Grodénchik,2
Ned Vaughn,2
Joseph Culp,2
John Short,2
Ben Bode,2
Christopher John Fields,2
Kenneth White,2
James Ritz,0
Karen Martin,0
Maureen Hanley,0
Meadow Williams,1
Walter von Huene,2
Brian Markinson,2
Austin O'Brien,2
Louisa Marie,0
Arthur Senzy,0
Carl Gabriel Yorke,2
Ryan Holihan,2
Todd Hallowell,2
Matthew Michael Goodall,0
Taylor Goodall,0
Misty Dickinson,0
Lee Anne Matusek,0
Mark D. Newman,0
Mark McKeel,0
Patty Raya,0
Jeffrey Kluger,2
Bruce Wright,2
Ivan Allen,2
Jon Bruno,0
Reed Rudy,2
Steve Bernie,0
Steve Ruge,0
Herbert Jefferson Jr.,2
John Dullaghan,2
John Wheeler,0
Paul Mantee,2
Julie Rowen,0
Thomas Crawford,2
Frank Cavestani,2
John M. Mathews,0
Pope Paul VI,2
Miriam Margolyes,1
Miriam Flynn,1
Russi Taylor,1
Evelyn Krape,1
Michael Edward-Stevens,2
Charles Bartlett,0
Paul Livingston,2
Roscoe Lee Browne,2
Magda Szubanski,1
Zoe Burton,0
Paul Goddard,2
Wade Hayward,0
Brittany Byrnes,1
Mary Acres,0
Debi Derryberry,1
Maeve Germaine,1
Philippe Noiret,2
Massimo Troisi,0
Maria Grazia Cucinotta,1
Renato Scarpa,2
Linda Moretti,0
Mariano Rigillo,2
Anna Bonaiuto,1
Simona Caparrini,1
Carlo Di Maio,2
Nando Neri,0
Vincenzo Di Sauro,0
Orazio Stracuzzi,0
Sergio Solli,0
Alfredo Cozzolino,0
Alan Rickman,2
Hugh Grant,2
James Fleet,2
Gemma Jones,1
Elizabeth Spriggs,1
Robert Hardy,2
Greg Wise,2
Imogen Stubbs,1
Hugh Laurie,2
Oliver Ford Davies,2
Emilie François,0
Michael Conner Humphreys,2
Hanna Hall,1
Siobhan Fallon Hogan,1
Peter Dobson,2
Sonny Shroyer,2
George Kelly,2
Sam Anderson,2
Margo Moorer,1
Christopher Jones,2
Kevin Mangan,0
Brett Rice,2
Daniel C. Striepeke,2
David Brisbin,2
Kirk Ward,2
Marlena Smalls,1
Kitty K. Green,1
Mark Matheisen,2
Al Harrington,2
Joe Washington,0
Jed Gillin,0
Don Fischer,2
Matt Wallace,0
Mike Jolly,2
Michael Kemmerling,2
John Voldstad,0
Daniel J. Gillooly,0
Michael Burgess,2
Steven Griffith,2
Michael McFall,2
Byron Minns,2
Steve DeRelian,2
Bonnie Ann Burgess,1
Stephen Bridgewater,2
John William Galt,2
Isabel Rose,1
Richard D'Alessandro,2
Kevin Davis,1
Michael Jace,2
Vanessa Roth,1
Emily Carey,0
Dick Cavett,2
Tiffany Salerno,1
Marla Sucharetza,1
Joe Alaskey,2
Lazarus Jackson,2
Matt Rebenkoff,0
Nora Dunfee,1
Hallie D'Amore,0
Michael Mattison,2
Charles Boswell,2
Timothy McNeil,2
Bob Penny,2
Greg Brown,0
Troy Christian,2
Bryan Hanna,2
Zach Hanner,0
Aaron Michael Lacey,2
Jacqueline Lovell,1
Brendan Shanahan,0
William Shipman,0
Robb Skyler,2
Mary Ellen Trainor,0
Kurt Russell,2
Jeffrey Winner,2
Andie MacDowell,1
John Hannah,2
David Bower,2
Charlotte Coleman,1
Anna Chancellor,1
Rowan Atkinson,2
Corin Redgrave,2
Timothy Walker,2
Sara Crowe,1
Ronald Herdman,0
Elspet Gray,1
Philip Voss,2
Kenneth Griffith,2
Nicola Walker,1
Paul Stacey,2
Simon Kunz,2
Robin McCaffrey,0
Michael Mears,2
David Haig,2
Donald Weedon,0
Robert Lang,2
Jeremy Kemp,2
Nigel Hastings,2
Emily Morgan,1
Amanda Mealing,1
Melissa Knatchbull,0
Rosalie Crutchley,1
Hannah Taylor-Gordon,1
Bernice Stegers,1
Ken Drury,2
Struan Rodger,2
Lucy Hornak,0
Randall Paul,0
Pat Starr,1
Tim Thomas,0
Neville Phillips,2
Susanna Hamnett,0
John Abbott,0
Richard Butler,2
Duncan Kenworthy,2
Mark Chapman,2
Uma Thurman,1
Ving Rhames,2
Amanda Plummer,1
Maria de Medeiros,1
Christopher Walken,2
Rosanna Arquette,1
Peter Greene,2
Duane Whitaker,2
Angela Jones,1
Phil LaMarr,2
Bronagh Gallagher,1
Laura Lovelace,1
Frank Whaley,2
Burr Steers,2
Paul Calderon,2
Jerome Patrick Hoban,2
Michael Gilden,2
Gary Shorelle,0
Susan Griffiths,1
Eric Clark,0
Joseph Pilato,2
Brad Blumenthal,2
Lorelei Leslie,1
Emil Sitka,0
Brenda Hillhouse,0
Chandler Lindauer,0
Sy Sher,0
Robert Ruth,0
Rich Turner,0
Don Blakely,2
